"BinaryRemTime_(1,_1)",0
"BinaryRemTime_(1,_2)",1
"BinaryRemTime_(1,_3)",1
"BinaryRemTime_(1,_4)",1
"BinaryRemTime_(1,_5)",1
"BinaryRemTime_(1,_6)",1
"BinaryRemTime_(2,_1)",0
"BinaryRemTime_(2,_2)",1
"BinaryRemTime_(2,_3)",1
"BinaryRemTime_(2,_4)",1
"BinaryRemTime_(2,_5)",1
"BinaryRemTime_(2,_6)",1
"BinaryRemTime_(3,_1)",1
"BinaryRemTime_(3,_2)",1
"BinaryRemTime_(3,_3)",1
"BinaryRemTime_(3,_4)",1
"BinaryRemTime_(3,_5)",1
"BinaryRemTime_(3,_6)",1
"BinaryRemTime_(4,_1)",1
"BinaryRemTime_(4,_2)",1
"BinaryRemTime_(4,_3)",1
"BinaryRemTime_(4,_4)",1
"BinaryRemTime_(4,_5)",1
"BinaryRemTime_(4,_6)",1
"BinaryRemTime_(5,_1)",1
"BinaryRemTime_(5,_2)",1
"BinaryRemTime_(5,_3)",1
"BinaryRemTime_(5,_4)",1
"BinaryRemTime_(5,_5)",1
"BinaryRemTime_(5,_6)",1
"BinaryRemTime_(6,_1)",1
"BinaryRemTime_(6,_2)",1
"BinaryRemTime_(6,_3)",1
"BinaryRemTime_(6,_4)",1
"BinaryRemTime_(6,_5)",1
"BinaryRemTime_(6,_6)",1
"BinaryRemTime_(7,_1)",1
"BinaryRemTime_(7,_2)",1
"BinaryRemTime_(7,_3)",1
"BinaryRemTime_(7,_4)",1
"BinaryRemTime_(7,_5)",1
"BinaryRemTime_(7,_6)",1
"BinarySetTime_(1,_1)",1
"BinarySetTime_(1,_2)",1
"BinarySetTime_(1,_3)",1
"BinarySetTime_(1,_4)",1
"BinarySetTime_(1,_5)",1
"BinarySetTime_(1,_6)",1
"BinarySetTime_(2,_1)",1
"BinarySetTime_(2,_2)",1
"BinarySetTime_(2,_3)",1
"BinarySetTime_(2,_4)",1
"BinarySetTime_(2,_5)",1
"BinarySetTime_(2,_6)",1
"BinarySetTime_(3,_1)",1
"BinarySetTime_(3,_2)",1
"BinarySetTime_(3,_3)",1
"BinarySetTime_(3,_4)",1
"BinarySetTime_(3,_5)",1
"BinarySetTime_(3,_6)",1
"BinarySetTime_(4,_1)",1
"BinarySetTime_(4,_2)",1
"BinarySetTime_(4,_3)",1
"BinarySetTime_(4,_4)",1
"BinarySetTime_(4,_5)",1
"BinarySetTime_(4,_6)",1
"BinarySetTime_(5,_1)",1
"BinarySetTime_(5,_2)",1
"BinarySetTime_(5,_3)",1
"BinarySetTime_(5,_4)",1
"BinarySetTime_(5,_5)",1
"BinarySetTime_(5,_6)",1
"BinarySetTime_(6,_1)",1
"BinarySetTime_(6,_2)",1
"BinarySetTime_(6,_3)",1
"BinarySetTime_(6,_4)",1
"BinarySetTime_(6,_5)",1
"BinarySetTime_(6,_6)",1
"BinarySetTime_(7,_1)",1
"BinarySetTime_(7,_2)",1
"BinarySetTime_(7,_3)",1
"BinarySetTime_(7,_4)",1
"BinarySetTime_(7,_5)",1
"BinarySetTime_(7,_6)",1
"BinarySetup_(1,_1,_1)",0
"BinarySetup_(1,_1,_2)",1
"BinarySetup_(1,_1,_3)",0
"BinarySetup_(1,_1,_4)",0
"BinarySetup_(1,_1,_5)",0
"BinarySetup_(1,_1,_6)",0
"BinarySetup_(1,_2,_1)",0
"BinarySetup_(1,_2,_2)",0
"BinarySetup_(1,_2,_3)",1
"BinarySetup_(1,_2,_4)",0
"BinarySetup_(1,_2,_5)",0
"BinarySetup_(1,_2,_6)",0
"BinarySetup_(1,_3,_1)",0
"BinarySetup_(1,_3,_2)",0
"BinarySetup_(1,_3,_3)",1
"BinarySetup_(1,_3,_4)",0
"BinarySetup_(1,_3,_5)",0
"BinarySetup_(1,_3,_6)",0
"BinarySetup_(1,_4,_1)",0
"BinarySetup_(1,_4,_2)",0
"BinarySetup_(1,_4,_3)",0
"BinarySetup_(1,_4,_4)",0
"BinarySetup_(1,_4,_5)",0
"BinarySetup_(1,_4,_6)",0
"BinarySetup_(2,_5,_1)",0
"BinarySetup_(2,_5,_2)",1
"BinarySetup_(2,_5,_3)",0
"BinarySetup_(2,_5,_4)",0
"BinarySetup_(2,_5,_5)",0
"BinarySetup_(2,_5,_6)",0
"BinarySetup_(2,_6,_1)",0
"BinarySetup_(2,_6,_2)",0
"BinarySetup_(2,_6,_3)",1
"BinarySetup_(2,_6,_4)",0
"BinarySetup_(2,_6,_5)",0
"BinarySetup_(2,_6,_6)",0
"BinarySetup_(2,_7,_1)",0
"BinarySetup_(2,_7,_2)",0
"BinarySetup_(2,_7,_3)",1
"BinarySetup_(2,_7,_4)",0
"BinarySetup_(2,_7,_5)",0
"BinarySetup_(2,_7,_6)",0
"BinarySetup_(2,_8,_1)",0
"BinarySetup_(2,_8,_2)",0
"BinarySetup_(2,_8,_3)",0
"BinarySetup_(2,_8,_4)",1
"BinarySetup_(2,_8,_5)",0
"BinarySetup_(2,_8,_6)",0
"BinarySetup_(3,_21,_1)",0
"BinarySetup_(3,_21,_2)",1
"BinarySetup_(3,_21,_3)",0
"BinarySetup_(3,_21,_4)",0
"BinarySetup_(3,_21,_5)",0
"BinarySetup_(3,_21,_6)",0
"BinarySetup_(3,_22,_1)",1
"BinarySetup_(3,_22,_2)",1
"BinarySetup_(3,_22,_3)",1
"BinarySetup_(3,_22,_4)",0
"BinarySetup_(3,_22,_5)",0
"BinarySetup_(3,_22,_6)",0
"BinarySetup_(4,_14,_1)",0
"BinarySetup_(4,_14,_2)",1
"BinarySetup_(4,_14,_3)",0
"BinarySetup_(4,_14,_4)",0
"BinarySetup_(4,_14,_5)",0
"BinarySetup_(4,_14,_6)",0
"BinarySetup_(4,_15,_1)",0
"BinarySetup_(4,_15,_2)",1
"BinarySetup_(4,_15,_3)",0
"BinarySetup_(4,_15,_4)",0
"BinarySetup_(4,_15,_5)",0
"BinarySetup_(4,_15,_6)",0
"BinarySetup_(4,_16,_1)",0
"BinarySetup_(4,_16,_2)",0
"BinarySetup_(4,_16,_3)",1
"BinarySetup_(4,_16,_4)",0
"BinarySetup_(4,_16,_5)",0
"BinarySetup_(4,_16,_6)",0
"BinarySetup_(4,_17,_1)",1
"BinarySetup_(4,_17,_2)",1
"BinarySetup_(4,_17,_3)",0
"BinarySetup_(4,_17,_4)",0
"BinarySetup_(4,_17,_5)",0
"BinarySetup_(4,_17,_6)",0
"BinarySetup_(5,_18,_1)",1
"BinarySetup_(5,_18,_2)",1
"BinarySetup_(5,_18,_3)",0
"BinarySetup_(5,_18,_4)",0
"BinarySetup_(5,_18,_5)",0
"BinarySetup_(5,_18,_6)",0
"BinarySetup_(5,_19,_1)",0
"BinarySetup_(5,_19,_2)",1
"BinarySetup_(5,_19,_3)",1
"BinarySetup_(5,_19,_4)",0
"BinarySetup_(5,_19,_5)",0
"BinarySetup_(5,_19,_6)",0
"BinarySetup_(5,_20,_1)",0
"BinarySetup_(5,_20,_2)",1
"BinarySetup_(5,_20,_3)",1
"BinarySetup_(5,_20,_4)",0
"BinarySetup_(5,_20,_5)",0
"BinarySetup_(5,_20,_6)",0
"BinarySetup_(6,_10,_1)",0
"BinarySetup_(6,_10,_2)",1
"BinarySetup_(6,_10,_3)",0
"BinarySetup_(6,_10,_4)",0
"BinarySetup_(6,_10,_5)",0
"BinarySetup_(6,_10,_6)",0
"BinarySetup_(6,_11,_1)",0
"BinarySetup_(6,_11,_2)",1
"BinarySetup_(6,_11,_3)",0
"BinarySetup_(6,_11,_4)",0
"BinarySetup_(6,_11,_5)",0
"BinarySetup_(6,_11,_6)",0
"BinarySetup_(6,_9,_1)",1
"BinarySetup_(6,_9,_2)",1
"BinarySetup_(6,_9,_3)",0
"BinarySetup_(6,_9,_4)",0
"BinarySetup_(6,_9,_5)",0
"BinarySetup_(6,_9,_6)",0
"BinarySetup_(7,_12,_1)",1
"BinarySetup_(7,_12,_2)",1
"BinarySetup_(7,_12,_3)",0
"BinarySetup_(7,_12,_4)",0
"BinarySetup_(7,_12,_5)",0
"BinarySetup_(7,_12,_6)",0
"BinarySetup_(7,_13,_1)",0
"BinarySetup_(7,_13,_2)",1
"BinarySetup_(7,_13,_3)",0
"BinarySetup_(7,_13,_4)",0
"BinarySetup_(7,_13,_5)",0
"BinarySetup_(7,_13,_6)",0
"Inventory_(1,_1)",156
"Inventory_(1,_2)",0
"Inventory_(1,_3)",0
"Inventory_(1,_4)",0
"Inventory_(1,_5)",0
"Inventory_(1,_6)",0
"Inventory_(10,_1)",125
"Inventory_(10,_2)",0
"Inventory_(10,_3)",0
"Inventory_(10,_4)",0
"Inventory_(10,_5)",0
"Inventory_(10,_6)",0
"Inventory_(11,_1)",44
"Inventory_(11,_2)",0
"Inventory_(11,_3)",0
"Inventory_(11,_4)",0
"Inventory_(11,_5)",0
"Inventory_(11,_6)",0
"Inventory_(12,_1)",0
"Inventory_(12,_2)",0
"Inventory_(12,_3)",0
"Inventory_(12,_4)",0
"Inventory_(12,_5)",0
"Inventory_(12,_6)",0
"Inventory_(13,_1)",95
"Inventory_(13,_2)",55
"Inventory_(13,_3)",17
"Inventory_(13,_4)",0
"Inventory_(13,_5)",0
"Inventory_(13,_6)",0
"Inventory_(14,_1)",49
"Inventory_(14,_2)",0
"Inventory_(14,_3)",0
"Inventory_(14,_4)",0
"Inventory_(14,_5)",0
"Inventory_(14,_6)",0
"Inventory_(15,_1)",66
"Inventory_(15,_2)",0
"Inventory_(15,_3)",0
"Inventory_(15,_4)",0
"Inventory_(15,_5)",0
"Inventory_(15,_6)",0
"Inventory_(16,_1)",155
"Inventory_(16,_2)",15
"Inventory_(16,_3)",0
"Inventory_(16,_4)",0
"Inventory_(16,_5)",0
"Inventory_(16,_6)",0
"Inventory_(17,_1)",0
"Inventory_(17,_2)",0
"Inventory_(17,_3)",0
"Inventory_(17,_4)",0
"Inventory_(17,_5)",0
"Inventory_(17,_6)",0
"Inventory_(18,_1)",0
"Inventory_(18,_2)",0
"Inventory_(18,_3)",0
"Inventory_(18,_4)",0
"Inventory_(18,_5)",0
"Inventory_(18,_6)",0
"Inventory_(19,_1)",29
"Inventory_(19,_2)",0
"Inventory_(19,_3)",0
"Inventory_(19,_4)",0
"Inventory_(19,_5)",0
"Inventory_(19,_6)",0
"Inventory_(2,_1)",124
"Inventory_(2,_2)",40
"Inventory_(2,_3)",0
"Inventory_(2,_4)",0
"Inventory_(2,_5)",0
"Inventory_(2,_6)",0
"Inventory_(20,_1)",73
"Inventory_(20,_2)",0
"Inventory_(20,_3)",0
"Inventory_(20,_4)",0
"Inventory_(20,_5)",0
"Inventory_(20,_6)",0
"Inventory_(21,_1)",30
"Inventory_(21,_2)",0
"Inventory_(21,_3)",0
"Inventory_(21,_4)",0
"Inventory_(21,_5)",0
"Inventory_(21,_6)",0
"Inventory_(22,_1)",109
"Inventory_(22,_2)",0
"Inventory_(22,_3)",0
"Inventory_(22,_4)",0
"Inventory_(22,_5)",0
"Inventory_(22,_6)",0
"Inventory_(3,_1)",311
"Inventory_(3,_2)",60
"Inventory_(3,_3)",0
"Inventory_(3,_4)",0
"Inventory_(3,_5)",0
"Inventory_(3,_6)",0
"Inventory_(4,_1)",172
"Inventory_(4,_2)",149
"Inventory_(4,_3)",126
"Inventory_(4,_4)",103
"Inventory_(4,_5)",80
"Inventory_(4,_6)",69
"Inventory_(5,_1)",56
"Inventory_(5,_2)",0
"Inventory_(5,_3)",0
"Inventory_(5,_4)",0
"Inventory_(5,_5)",0
"Inventory_(5,_6)",0
"Inventory_(6,_1)",161
"Inventory_(6,_2)",27
"Inventory_(6,_3)",0
"Inventory_(6,_4)",0
"Inventory_(6,_5)",0
"Inventory_(6,_6)",0
"Inventory_(7,_1)",132
"Inventory_(7,_2)",17
"Inventory_(7,_3)",0
"Inventory_(7,_4)",0
"Inventory_(7,_5)",0
"Inventory_(7,_6)",0
"Inventory_(8,_1)",59
"Inventory_(8,_2)",33
"Inventory_(8,_3)",12
"Inventory_(8,_4)",0
"Inventory_(8,_5)",0
"Inventory_(8,_6)",0
"Inventory_(9,_1)",0
"Inventory_(9,_2)",0
"Inventory_(9,_3)",0
"Inventory_(9,_4)",0
"Inventory_(9,_5)",0
"Inventory_(9,_6)",0
"Lotsize_(1,_1,_1)",0
"Lotsize_(1,_1,_2)",309
"Lotsize_(1,_1,_3)",481
"Lotsize_(1,_1,_4)",560
"Lotsize_(1,_1,_5)",298
"Lotsize_(1,_1,_6)",0
"Lotsize_(1,_2,_1)",0
"Lotsize_(1,_2,_2)",0
"Lotsize_(1,_2,_3)",24
"Lotsize_(1,_2,_4)",60
"Lotsize_(1,_2,_5)",16
"Lotsize_(1,_2,_6)",0
"Lotsize_(1,_3,_1)",0
"Lotsize_(1,_3,_2)",0
"Lotsize_(1,_3,_3)",191
"Lotsize_(1,_3,_4)",251
"Lotsize_(1,_3,_5)",251
"Lotsize_(1,_3,_6)",126
"Lotsize_(1,_4,_1)",0
"Lotsize_(1,_4,_2)",0
"Lotsize_(1,_4,_3)",0
"Lotsize_(1,_4,_4)",0
"Lotsize_(1,_4,_5)",0
"Lotsize_(1,_4,_6)",0
"Lotsize_(2,_5,_1)",0
"Lotsize_(2,_5,_2)",80
"Lotsize_(2,_5,_3)",116
"Lotsize_(2,_5,_4)",131
"Lotsize_(2,_5,_5)",76
"Lotsize_(2,_5,_6)",0
"Lotsize_(2,_6,_1)",0
"Lotsize_(2,_6,_2)",0
"Lotsize_(2,_6,_3)",91
"Lotsize_(2,_6,_4)",139
"Lotsize_(2,_6,_5)",78
"Lotsize_(2,_6,_6)",0
"Lotsize_(2,_7,_1)",0
"Lotsize_(2,_7,_2)",0
"Lotsize_(2,_7,_3)",88
"Lotsize_(2,_7,_4)",123
"Lotsize_(2,_7,_5)",115
"Lotsize_(2,_7,_6)",57
"Lotsize_(2,_8,_1)",0
"Lotsize_(2,_8,_2)",0
"Lotsize_(2,_8,_3)",0
"Lotsize_(2,_8,_4)",14
"Lotsize_(2,_8,_5)",26
"Lotsize_(2,_8,_6)",13
"Lotsize_(3,_21,_1)",0
"Lotsize_(3,_21,_2)",108
"Lotsize_(3,_21,_3)",124
"Lotsize_(3,_21,_4)",143
"Lotsize_(3,_21,_5)",79
"Lotsize_(3,_21,_6)",0
"Lotsize_(3,_22,_1)",0
"Lotsize_(3,_22,_2)",25
"Lotsize_(3,_22,_3)",113
"Lotsize_(3,_22,_4)",135
"Lotsize_(3,_22,_5)",77
"Lotsize_(3,_22,_6)",0
"Lotsize_(4,_14,_1)",0
"Lotsize_(4,_14,_2)",97
"Lotsize_(4,_14,_3)",131
"Lotsize_(4,_14,_4)",133
"Lotsize_(4,_14,_5)",76
"Lotsize_(4,_14,_6)",0
"Lotsize_(4,_15,_1)",0
"Lotsize_(4,_15,_2)",73
"Lotsize_(4,_15,_3)",75
"Lotsize_(4,_15,_4)",150
"Lotsize_(4,_15,_5)",81
"Lotsize_(4,_15,_6)",0
"Lotsize_(4,_16,_1)",0
"Lotsize_(4,_16,_2)",0
"Lotsize_(4,_16,_3)",117
"Lotsize_(4,_16,_4)",142
"Lotsize_(4,_16,_5)",81
"Lotsize_(4,_16,_6)",0
"Lotsize_(4,_17,_1)",6
"Lotsize_(4,_17,_2)",150
"Lotsize_(4,_17,_3)",127
"Lotsize_(4,_17,_4)",144
"Lotsize_(4,_17,_5)",86
"Lotsize_(4,_17,_6)",0
"Lotsize_(5,_18,_1)",43
"Lotsize_(5,_18,_2)",132
"Lotsize_(5,_18,_3)",138
"Lotsize_(5,_18,_4)",152
"Lotsize_(5,_18,_5)",92
"Lotsize_(5,_18,_6)",0
"Lotsize_(5,_19,_1)",0
