"BinaryRemTime_(1,_1)",0
"Lotsize_(5,_19,_2)",101
"Lotsize_(5,_19,_3)",143
"Lotsize_(5,_19,_4)",159
"Lotsize_(5,_19,_5)",84
"Lotsize_(5,_19,_6)",0
"Lotsize_(5,_20,_1)",0
"Lotsize_(5,_20,_2)",58
"Lotsize_(5,_20,_3)",120
"Lotsize_(5,_20,_4)",159
"Lotsize_(5,_20,_5)",88
"Lotsize_(5,_20,_6)",0
"Lotsize_(6,_10,_1)",0
"Lotsize_(6,_10,_2)",1
"Lotsize_(6,_10,_3)",120
"Lotsize_(6,_10,_4)",130
"Lotsize_(6,_10,_5)",78
"Lotsize_(6,_10,_6)",0
"Lotsize_(6,_11,_1)",0
"Lotsize_(6,_11,_2)",83
"Lotsize_(6,_11,_3)",107
"Lotsize_(6,_11,_4)",127
"Lotsize_(6,_11,_5)",68
"Lotsize_(6,_11,_6)",0
"Lotsize_(6,_9,_1)",53
"Lotsize_(6,_9,_2)",123
"Lotsize_(6,_9,_3)",120
"Lotsize_(6,_9,_4)",155
"Lotsize_(6,_9,_5)",81
"Lotsize_(6,_9,_6)",0
"Lotsize_(7,_12,_1)",33
"Lotsize_(7,_12,_2)",116
"Lotsize_(7,_12,_3)",85
"Lotsize_(7,_12,_4)",99
"Lotsize_(7,_12,_5)",53
"Lotsize_(7,_12,_6)",0
"Lotsize_(7,_13,_1)",0
"Lotsize_(7,_13,_2)",0
"Lotsize_(7,_13,_3)",0
"Lotsize_(7,_13,_4)",24
"Lotsize_(7,_13,_5)",24
"Lotsize_(7,_13,_6)",0
"ProdTime_(1,_1)",0
"ProdTime_(1,_2)",23484
"ProdTime_(1,_3)",52729
"ProdTime_(1,_4)",66005
"ProdTime_(1,_5)",42705
"ProdTime_(1,_6)",9450
"ProdTime_(2,_1)",0
"ProdTime_(2,_2)",6080
"ProdTime_(2,_3)",19771
"ProdTime_(2,_4)",26816
"ProdTime_(2,_5)",18379
"ProdTime_(2,_6)",3430
"ProdTime_(3,_1)",0
"ProdTime_(3,_2)",13691
"ProdTime_(3,_3)",24739
"ProdTime_(3,_4)",29031
"ProdTime_(3,_5)",16297
"ProdTime_(3,_6)",0
"ProdTime_(4,_1)",498
"ProdTime_(4,_2)",28017
"ProdTime_(4,_3)",39129
"ProdTime_(4,_4)",49624
"ProdTime_(4,_5)",28224
"ProdTime_(4,_6)",0
"ProdTime_(5,_1)",3440
"ProdTime_(5,_2)",23078
"ProdTime_(5,_3)",31794
"ProdTime_(5,_4)",37282
"ProdTime_(5,_5)",20952
"ProdTime_(5,_6)",0
"ProdTime_(6,_1)",5194
"ProdTime_(6,_2)",19542
"ProdTime_(6,_3)",33403
"ProdTime_(6,_4)",39623
"ProdTime_(6,_5)",21868
"ProdTime_(6,_6)",0
"ProdTime_(7,_1)",2046
"ProdTime_(7,_2)",7192
"ProdTime_(7,_3)",5270
"ProdTime_(7,_4)",7626
"ProdTime_(7,_5)",4774
"ProdTime_(7,_6)",0
"Production_(1,_1,_1)",0
"Production_(1,_1,_2)",1
"Production_(1,_1,_3)",1
"Production_(1,_1,_4)",1
"Production_(1,_1,_5)",1
"Production_(1,_1,_6)",0
"Production_(1,_2,_1)",0
"Production_(1,_2,_2)",0
"Production_(1,_2,_3)",1
"Production_(1,_2,_4)",1
"Production_(1,_2,_5)",1
"Production_(1,_2,_6)",0
"Production_(1,_3,_1)",0
"Production_(1,_3,_2)",0
"Production_(1,_3,_3)",1
"Production_(1,_3,_4)",1
"Production_(1,_3,_5)",1
"Production_(1,_3,_6)",1
"Production_(1,_4,_1)",0
"Production_(1,_4,_2)",0
"Production_(1,_4,_3)",0
"Production_(1,_4,_4)",0
"Production_(1,_4,_5)",0
"Production_(1,_4,_6)",0
"Production_(2,_5,_1)",0
"Production_(2,_5,_2)",1
"Production_(2,_5,_3)",1
"Production_(2,_5,_4)",1
"Production_(2,_5,_5)",1
"Production_(2,_5,_6)",0
"Production_(2,_6,_1)",0
"Production_(2,_6,_2)",0
"Production_(2,_6,_3)",1
"Production_(2,_6,_4)",1
"Production_(2,_6,_5)",1
"Production_(2,_6,_6)",0
"Production_(2,_7,_1)",0
"Production_(2,_7,_2)",0
"Production_(2,_7,_3)",1
"Production_(2,_7,_4)",1
"Production_(2,_7,_5)",1
"Production_(2,_7,_6)",1
"Production_(2,_8,_1)",0
"Production_(2,_8,_2)",0
"Production_(2,_8,_3)",0
"Production_(2,_8,_4)",1
"Production_(2,_8,_5)",1
"Production_(2,_8,_6)",1
"Production_(3,_21,_1)",0
"Production_(3,_21,_2)",1
"Production_(3,_21,_3)",1
"Production_(3,_21,_4)",1
"Production_(3,_21,_5)",1
"Production_(3,_21,_6)",0
"Production_(3,_22,_1)",0.003333333
"Production_(3,_22,_2)",0.18656716
"Production_(3,_22,_3)",1
"Production_(3,_22,_4)",1
"Production_(3,_22,_5)",1
"Production_(3,_22,_6)",0
"Production_(4,_14,_1)",0
"Production_(4,_14,_2)",1
"Production_(4,_14,_3)",1
"Production_(4,_14,_4)",1
"Production_(4,_14,_5)",1
"Production_(4,_14,_6)",0
"Production_(4,_15,_1)",0
"Production_(4,_15,_2)",1
"Production_(4,_15,_3)",1
"Production_(4,_15,_4)",1
"Production_(4,_15,_5)",1
"Production_(4,_15,_6)",0
"Production_(4,_16,_1)",0
"Production_(4,_16,_2)",0
"Production_(4,_16,_3)",1
"Production_(4,_16,_4)",1
"Production_(4,_16,_5)",1
"Production_(4,_16,_6)",0
"Production_(4,_17,_1)",0.038961039
"Production_(4,_17,_2)",1
"Production_(4,_17,_3)",1
"Production_(4,_17,_4)",1
"Production_(4,_17,_5)",1
"Production_(4,_17,_6)",0
"Production_(5,_18,_1)",0.31617647
"Production_(5,_18,_2)",1
"Production_(5,_18,_3)",1
"Production_(5,_18,_4)",1
"Production_(5,_18,_5)",1
"Production_(5,_18,_6)",0
"Production_(5,_19,_1)",0
"Production_(5,_19,_2)",0.77692308
"Production_(5,_19,_3)",1
"Production_(5,_19,_4)",1
"Production_(5,_19,_5)",1
"Production_(5,_19,_6)",0
"Production_(5,_20,_1)",0
"Production_(5,_20,_2)",0.44274809
"Production_(5,_20,_3)",1
"Production_(5,_20,_4)",1
"Production_(5,_20,_5)",1
"Production_(5,_20,_6)",0
"Production_(6,_10,_1)",0
"Production_(6,_10,_2)",1
"Production_(6,_10,_3)",1
"Production_(6,_10,_4)",1
"Production_(6,_10,_5)",1
"Production_(6,_10,_6)",0
"Production_(6,_11,_1)",0
"Production_(6,_11,_2)",1
"Production_(6,_11,_3)",1
"Production_(6,_11,_4)",1
"Production_(6,_11,_5)",1
"Production_(6,_11,_6)",0
"Production_(6,_9,_1)",0.35099338
"Production_(6,_9,_2)",1
"Production_(6,_9,_3)",1
"Production_(6,_9,_4)",1
"Production_(6,_9,_5)",1
"Production_(6,_9,_6)",0
"Production_(7,_12,_1)",0.32352941
"Production_(7,_12,_2)",1
"Production_(7,_12,_3)",1
"Production_(7,_12,_4)",1
"Production_(7,_12,_5)",1
"Production_(7,_12,_6)",0
"Production_(7,_13,_1)",0
"Production_(7,_13,_2)",1
"Production_(7,_13,_3)",1
"Production_(7,_13,_4)",1
"Production_(7,_13,_5)",1
"Production_(7,_13,_6)",0
"RemainingSetTime_(1,_1)",0
"RemainingSetTime_(1,_2)",894
"RemainingSetTime_(1,_3)",2688
"RemainingSetTime_(1,_4)",2682
"RemainingSetTime_(1,_5)",2676
"RemainingSetTime_(1,_6)",2670
"RemainingSetTime_(2,_1)",0
"RemainingSetTime_(2,_2)",894
"RemainingSetTime_(2,_3)",2688
"RemainingSetTime_(2,_4)",3582
"RemainingSetTime_(2,_5)",3576
"RemainingSetTime_(2,_6)",3570
"RemainingSetTime_(3,_1)",0
"RemainingSetTime_(3,_2)",2123.8209
"RemainingSetTime_(3,_3)",3582
"RemainingSetTime_(3,_4)",3576
"RemainingSetTime_(3,_5)",3570
"RemainingSetTime_(3,_6)",3564
"RemainingSetTime_(4,_1)",64.12987
"RemainingSetTime_(4,_2)",5388
"RemainingSetTime_(4,_3)",7182
"RemainingSetTime_(4,_4)",7176
"RemainingSetTime_(4,_5)",7170
"RemainingSetTime_(4,_6)",7164
"RemainingSetTime_(5,_1)",563.11765
"RemainingSetTime_(5,_2)",3983.4081
"RemainingSetTime_(5,_3)",5382
"RemainingSetTime_(5,_4)",5376
"RemainingSetTime_(5,_5)",5370
"RemainingSetTime_(5,_6)",5364
"RemainingSetTime_(6,_1)",1257.5762
"RemainingSetTime_(6,_2)",10788
"RemainingSetTime_(6,_3)",10782
"RemainingSetTime_(6,_4)",10776
"RemainingSetTime_(6,_5)",10770
"RemainingSetTime_(6,_6)",10764
"RemainingSetTime_(7,_1)",1158.7059
"RemainingSetTime_(7,_2)",7188
"RemainingSetTime_(7,_3)",7182
"RemainingSetTime_(7,_4)",7176
"RemainingSetTime_(7,_5)",7170
"RemainingSetTime_(7,_6)",7164
"SetupTime_(1,_1)",0
"SetupTime_(1,_2)",1794
"SetupTime_(1,_3)",4488
"SetupTime_(1,_4)",2682
"SetupTime_(1,_5)",2676
"SetupTime_(1,_6)",2670
"SetupTime_(2,_1)",0
"SetupTime_(2,_2)",1794
"SetupTime_(2,_3)",4488
"SetupTime_(2,_4)",4482
"SetupTime_(2,_5)",3576
"SetupTime_(2,_6)",3570
"SetupTime_(3,_1)",6
"SetupTime_(3,_2)",4253.6418
"SetupTime_(3,_3)",5046.1791
"SetupTime_(3,_4)",3576
"SetupTime_(3,_5)",3570
"SetupTime_(3,_6)",3564
"SetupTime_(4,_1)",134.25974
"SetupTime_(4,_2)",10717.87
"SetupTime_(4,_3)",8982
"SetupTime_(4,_4)",7176
"SetupTime_(4,_5)",7170
"SetupTime_(4,_6)",7164
"SetupTime_(5,_1)",1132.2353
"SetupTime_(5,_2)",7409.6986
"SetupTime_(5,_3)",6786.5919
"SetupTime_(5,_4)",5376
"SetupTime_(5,_5)",5370
"SetupTime_(5,_6)",5364
"SetupTime_(6,_1)",2521.1523
"SetupTime_(6,_2)",20324.424
"SetupTime_(6,_3)",10782
"SetupTime_(6,_4)",10776
"SetupTime_(6,_5)",10770
"SetupTime_(6,_6)",10764
"SetupTime_(7,_1)",2323.4118
"SetupTime_(7,_2)",13223.294
"SetupTime_(7,_3)",7182
"SetupTime_(7,_4)",7176
"SetupTime_(7,_5)",7170
"SetupTime_(7,_6)",7164
"Setup_(1,_1,_1)",0
"Setup_(1,_1,_2)",1
"Setup_(1,_1,_3)",0
"Setup_(1,_1,_4)",0
"Setup_(1,_1,_5)",0
"Setup_(1,_1,_6)",0
"Setup_(1,_2,_1)",0
"Setup_(1,_2,_2)",0
"Setup_(1,_2,_3)",1
"Setup_(1,_2,_4)",0
"Setup_(1,_2,_5)",0
"Setup_(1,_2,_6)",0
"Setup_(1,_3,_1)",0
"Setup_(1,_3,_2)",0
"Setup_(1,_3,_3)",1
"Setup_(1,_3,_4)",0
"Setup_(1,_3,_5)",0
"Setup_(1,_3,_6)",0
"Setup_(1,_4,_1)",0
"Setup_(1,_4,_2)",0
"Setup_(1,_4,_3)",0
"Setup_(1,_4,_4)",0
"Setup_(1,_4,_5)",0
"Setup_(1,_4,_6)",0
"Setup_(2,_5,_1)",0
"Setup_(2,_5,_2)",1
"Setup_(2,_5,_3)",0
"Setup_(2,_5,_4)",0
"Setup_(2,_5,_5)",0
"Setup_(2,_5,_6)",0
"Setup_(2,_6,_1)",0
"Setup_(2,_6,_2)",0
"Setup_(2,_6,_3)",1
"Setup_(2,_6,_4)",0
"Setup_(2,_6,_5)",0
"Setup_(2,_6,_6)",0
"Setup_(2,_7,_1)",0
"Setup_(2,_7,_2)",0
"Setup_(2,_7,_3)",1
"Setup_(2,_7,_4)",0
"Setup_(2,_7,_5)",0
"Setup_(2,_7,_6)",0
"Setup_(2,_8,_1)",0
"Setup_(2,_8,_2)",0
"Setup_(2,_8,_3)",0
"Setup_(2,_8,_4)",1
"Setup_(2,_8,_5)",0
"Setup_(2,_8,_6)",0
"Setup_(3,_21,_1)",0
"Setup_(3,_21,_2)",1
"Setup_(3,_21,_3)",0
"Setup_(3,_21,_4)",0
"Setup_(3,_21,_5)",0
"Setup_(3,_21,_6)",0
"Setup_(3,_22,_1)",0.003333333
"Setup_(3,_22,_2)",0.18323383
"Setup_(3,_22,_3)",0.81343284
"Setup_(3,_22,_4)",0
"Setup_(3,_22,_5)",0
"Setup_(3,_22,_6)",0
"Setup_(4,_14,_1)",0
"Setup_(4,_14,_2)",1
"Setup_(4,_14,_3)",0
"Setup_(4,_14,_4)",0
"Setup_(4,_14,_5)",0
"Setup_(4,_14,_6)",0
"Setup_(4,_15,_1)",0
"Setup_(4,_15,_2)",1
"Setup_(4,_15,_3)",0
"Setup_(4,_15,_4)",0
"Setup_(4,_15,_5)",0
"Setup_(4,_15,_6)",0
"Setup_(4,_16,_1)",0
"Setup_(4,_16,_2)",0
"Setup_(4,_16,_3)",1
"Setup_(4,_16,_4)",0
"Setup_(4,_16,_5)",0
"Setup_(4,_16,_6)",0
"Setup_(4,_17,_1)",0.038961039
"Setup_(4,_17,_2)",0.96103896
"Setup_(4,_17,_3)",0
"Setup_(4,_17,_4)",0
"Setup_(4,_17,_5)",0
"Setup_(4,_17,_6)",0
"Setup_(5,_18,_1)",0.31617647
"Setup_(5,_18,_2)",0.68382353
"Setup_(5,_18,_3)",0
"Setup_(5,_18,_4)",0
"Setup_(5,_18,_5)",0
"Setup_(5,_18,_6)",0
"Setup_(5,_19,_1)",0
"Setup_(5,_19,_2)",0.77692308
"Setup_(5,_19,_3)",0.22307692
"Setup_(5,_19,_4)",0
"Setup_(5,_19,_5)",0
"Setup_(5,_19,_6)",0
"Setup_(5,_20,_1)",0
"Setup_(5,_20,_2)",0.44274809
"Setup_(5,_20,_3)",0.55725191
"Setup_(5,_20,_4)",0
"Setup_(5,_20,_5)",0
"Setup_(5,_20,_6)",0
"Setup_(6,_10,_1)",0
"Setup_(6,_10,_2)",1
"Setup_(6,_10,_3)",0
"Setup_(6,_10,_4)",0
"Setup_(6,_10,_5)",0
"Setup_(6,_10,_6)",0
"Setup_(6,_11,_1)",0
"Setup_(6,_11,_2)",1
"Setup_(6,_11,_3)",0
"Setup_(6,_11,_4)",0
"Setup_(6,_11,_5)",0
"Setup_(6,_11,_6)",0
"Setup_(6,_9,_1)",0.35099338
"Setup_(6,_9,_2)",0.64900662
"Setup_(6,_9,_3)",0
"Setup_(6,_9,_4)",0
"Setup_(6,_9,_5)",0
"Setup_(6,_9,_6)",0
"Setup_(7,_12,_1)",0.32352941
"Setup_(7,_12,_2)",0.67647059
"Setup_(7,_12,_3)",0
"Setup_(7,_12,_4)",0
"Setup_(7,_12,_5)",0
"Setup_(7,_12,_6)",0
"Setup_(7,_13,_1)",0
"Setup_(7,_13,_2)",1
"Setup_(7,_13,_3)",0
"Setup_(7,_13,_4)",0
"Setup_(7,_13,_5)",0
"Setup_(7,_13,_6)",0
